country,LAU_ID,NUTS_ID_3,NUTS_ID_region
netherlands,NLGM0437,NL329,NL3
netherlands,NLGM0439,NL329,NL3
netherlands,NLGM0441,NL321,NL3
netherlands,NLGM0448,NL321,NL3
czechia,CZ558486,CZ032,CZ0
netherlands,NLGM0450,NL323,NL3
netherlands,NLGM0451,NL329,NL3
netherlands,NLGM0453,NL323,NL3
netherlands,NLGM0457,NL327,NL3
netherlands,NLGM0473,NL324,NL3
netherlands,NLGM0479,NL325,NL3
netherlands,NLGM0482,NL33A,NL3
netherlands,NLGM0484,NL33B,NL3
netherlands,NLGM0489,NL33C,NL3
netherlands,NLGM0498,NL321,NL3
czechia,CZ558494,CZ032,CZ0
netherlands,NLGM0501,NL33C,NL3
netherlands,NLGM0502,NL33C,NL3
netherlands,NLGM0503,NL333,NL3
netherlands,NLGM0505,NL33A,NL3
netherlands,NLGM0512,NL33A,NL3
netherlands,NLGM0513,NL33B,NL3
netherlands,NLGM0518,NL332,NL3
netherlands,NLGM0523,NL33A,NL3
netherlands,NLGM0530,NL33C,NL3
netherlands,NLGM0531,NL33A,NL3
czechia,CZ558559,CZ032,CZ0
netherlands,NLGM0532,NL321,NL3
netherlands,NLGM0534,NL337,NL3
netherlands,NLGM0537,NL337,NL3
netherlands,NLGM0542,NL33C,NL3
netherlands,NLGM0546,NL337,NL3
netherlands,NLGM0547,NL337,NL3
netherlands,NLGM0553,NL337,NL3
netherlands,NLGM0556,NL33C,NL3
netherlands,NLGM0569,NL33B,NL3
netherlands,NLGM0575,NL337,NL3
czechia,CZ558567,CZ032,CZ0
netherlands,NLGM0579,NL337,NL3
netherlands,NLGM0589,NL310,NL3
netherlands,NLGM0590,NL33A,NL3
netherlands,NLGM0597,NL33C,NL3
netherlands,NLGM0599,NL33C,NL3
netherlands,NLGM0603,NL332,NL3
netherlands,NLGM0606,NL33C,NL3
netherlands,NLGM0610,NL33A,NL3
netherlands,NLGM0613,NL33C,NL3
netherlands,NLGM0614,NL33C,NL3
czechia,CZ558583,CZ032,CZ0
netherlands,NLGM0622,NL33C,NL3
netherlands,NLGM0626,NL337,NL3
netherlands,NLGM0627,NL33B,NL3
netherlands,NLGM0629,NL332,NL3
netherlands,NLGM0632,NL310,NL3
netherlands,NLGM0637,NL332,NL3
netherlands,NLGM0638,NL337,NL3
netherlands,NLGM0642,NL33A,NL3
netherlands,NLGM0654,NL342,NL3
netherlands,NLGM0664,NL342,NL3
czechia,CZ558591,CZ032,CZ0
netherlands,NLGM0668,NL224,NL2
netherlands,NLGM0677,NL341,NL3
netherlands,NLGM0678,NL342,NL3
netherlands,NLGM0687,NL342,NL3
netherlands,NLGM0703,NL342,NL3
netherlands,NLGM0715,NL341,NL3
netherlands,NLGM0716,NL342,NL3
netherlands,NLGM0717,NL342,NL3
netherlands,NLGM0718,NL342,NL3
netherlands,NLGM0736,NL310,NL3
czechia,CZ558605,CZ032,CZ0
netherlands,NLGM0737,NL124,NL1
netherlands,NLGM0743,NL414,NL4
netherlands,NLGM0744,NL412,NL4
netherlands,NLGM0748,NL411,NL4
netherlands,NLGM0753,NL414,NL4
netherlands,NLGM0755,NL413,NL4
netherlands,NLGM0756,NL413,NL4
netherlands,NLGM0757,NL413,NL4
netherlands,NLGM0758,NL411,NL4
netherlands,NLGM0762,NL414,NL4
czechia,CZ558630,CZ032,CZ0
netherlands,NLGM0765,NL111,NL1
netherlands,NLGM0766,NL412,NL4
netherlands,NLGM0770,NL414,NL4
netherlands,NLGM0772,NL414,NL4
netherlands,NLGM0777,NL411,NL4
netherlands,NLGM0779,NL411,NL4
netherlands,NLGM0784,NL412,NL4
netherlands,NLGM0785,NL412,NL4
netherlands,NLGM0786,NL413,NL4
netherlands,NLGM0788,NL413,NL4
poland,PL1003021010101,PL515,PL5
czechia,CZ560537,CZ041,CZ0
poland,PL1003021010102,PL515,PL5
poland,PL1003021010103,PL515,PL5
poland,PL1003021010104,PL515,PL5
poland,PL1003021010105,PL515,PL5
poland,PL1003021010106,PL515,PL5
poland,PL1003021010501,PL515,PL5
poland,PL1003021010502,PL515,PL5
poland,PL1003021010503,PL515,PL5
poland,PL1003021010504,PL515,PL5
poland,PL1003021010505,PL515,PL5
czechia,CZ560545,CZ041,CZ0
poland,PL1003021010506,PL515,PL5
poland,PL1003021010601,PL515,PL5
poland,PL1003021010602,PL515,PL5
poland,PL1003021010603,PL515,PL5
poland,PL1003021010604,PL515,PL5
poland,PL1003021010605,PL515,PL5
poland,PL1003021010606,PL515,PL5
poland,PL1003021010607,PL515,PL5
poland,PL1003021010608,PL515,PL5
poland,PL1003021010609,PL515,PL5
czechia,CZ560553,CZ031,CZ0
poland,PL1003021010701,PL515,PL5
poland,PL1003021010702,PL515,PL5
poland,PL1003021010703,PL515,PL5
poland,PL1003021010704,PL515,PL5
poland,PL1003021011001,PL515,PL5
poland,PL1003021011002,PL515,PL5
poland,PL1003021011003,PL515,PL5
poland,PL1003021011004,PL515,PL5
poland,PL1003021011005,PL515,PL5
poland,PL1003021011006,PL515,PL5
czechia,CZ560561,CZ041,CZ0
poland,PL1003021011007,PL515,PL5
poland,PL1003021011201,PL515,PL5
poland,PL1003021011202,PL515,PL5
poland,PL1003021011203,PL515,PL5
poland,PL1003021011204,PL515,PL5
poland,PL1003021011205,PL515,PL5
poland,PL1003021012501,PL515,PL5
poland,PL1003021012502,PL515,PL5
poland,PL1003021012503,PL515,PL5
poland,PL1003021012504,PL515,PL5
czechia,CZ560570,CZ041,CZ0
poland,PL1003021012505,PL515,PL5
poland,PL1003021012506,PL515,PL5
poland,PL1003021012507,PL515,PL5
poland,PL1003021012601,PL515,PL5
poland,PL1003021012602,PL515,PL5
poland,PL1003021012603,PL515,PL5
poland,PL1003021012604,PL515,PL5
poland,PL1003021012605,PL515,PL5
poland,PL1003021012606,PL515,PL5
poland,PL1003021016101,PL515,PL5
czechia,CZ560588,CZ041,CZ0
poland,PL1003021020301,PL516,PL5
poland,PL1003021020302,PL516,PL5
poland,PL1003021020303,PL516,PL5
poland,PL1003021020304,PL516,PL5
poland,PL1003021020305,PL516,PL5
poland,PL1003021020306,PL516,PL5
poland,PL1003021020401,PL516,PL5
poland,PL1003021020402,PL516,PL5
poland,PL1003021020403,PL516,PL5
poland,PL1003021020404,PL516,PL5
czechia,CZ560596,CZ041,CZ0
poland,PL1003021020901,PL516,PL5
poland,PL1003021020902,PL516,PL5
poland,PL1003021020903,PL516,PL5
poland,PL1003021020904,PL516,PL5
poland,PL1003021020905,PL516,PL5
poland,PL1003021020906,PL516,PL5
poland,PL1003021020907,PL516,PL5
poland,PL1003021020908,PL516,PL5
poland,PL1003021021101,PL516,PL5
poland,PL1003021021102,PL516,PL5
czechia,CZ560600,CZ041,CZ0
poland,PL1003021021103,PL516,PL5
poland,PL1003021021104,PL516,PL5
poland,PL1003021021601,PL516,PL5
poland,PL1003021021602,PL516,PL5
poland,PL1003021021603,PL516,PL5
poland,PL1003021021604,PL516,PL5
poland,PL1003021021605,PL516,PL5
poland,PL1003021021606,PL516,PL5
poland,PL1003021026201,PL516,PL5
poland,PL1003021030201,PL517,PL5
czechia,CZ560618,CZ041,CZ0
poland,PL1003021030202,PL517,PL5
poland,PL1003021030203,PL517,PL5
poland,PL1003021030204,PL517,PL5
poland,PL1003021030205,PL517,PL5
poland,PL1003021030206,PL517,PL5
czechia,CZ553263,CZ031,CZ0
czechia,CZ553271,CZ031,CZ0
czechia,CZ553280,CZ031,CZ0
czechia,CZ553298,CZ031,CZ0
czechia,CZ553301,CZ071,CZ0
czechia,CZ553310,CZ031,CZ0
czechia,CZ553328,CZ031,CZ0
czechia,CZ553336,CZ071,CZ0
czechia,CZ553344,CZ071,CZ0
czechia,CZ553352,CZ071,CZ0
czechia,CZ555240,CZ053,CZ0
czechia,CZ555258,CZ041,CZ0
czechia,CZ555266,CZ063,CZ0
czechia,CZ555274,CZ080,CZ0
czechia,CZ555282,CZ064,CZ0
czechia,CZ555291,CZ080,CZ0
czechia,CZ555304,CZ041,CZ0
czechia,CZ555312,CZ080,CZ0
czechia,CZ555347,CZ041,CZ0
czechia,CZ555363,CZ041,CZ0
czechia,CZ558656,CZ032,CZ0
netherlands,NLGM0794,NL414,NL4
netherlands,NLGM0796,NL413,NL4
netherlands,NLGM0797,NL413,NL4
netherlands,NLGM0798,NL412,NL4
netherlands,NLGM0809,NL412,NL4
netherlands,NLGM0815,NL413,NL4
netherlands,NLGM0820,NL414,NL4
netherlands,NLGM0823,NL414,NL4
netherlands,NLGM0824,NL412,NL4
netherlands,NLGM0826,NL411,NL4
czechia,CZ558672,CZ032,CZ0
netherlands,NLGM0828,NL413,NL4
netherlands,NLGM0840,NL411,NL4
netherlands,NLGM0845,NL413,NL4
netherlands,NLGM0847,NL414,NL4
netherlands,NLGM0848,NL414,NL4
netherlands,NLGM0851,NL411,NL4
netherlands,NLGM0852,NL329,NL3
netherlands,NLGM0855,NL412,NL4
netherlands,NLGM0856,NL413,NL4
netherlands,NLGM0858,NL414,NL4
czechia,CZ558699,CZ032,CZ0
netherlands,NLGM0861,NL414,NL4
netherlands,NLGM0865,NL413,NL4
netherlands,NLGM0866,NL414,NL4
netherlands,NLGM0867,NL412,NL4
netherlands,NLGM0873,NL411,NL4
netherlands,NLGM0879,NL411,NL4
netherlands,NLGM0880,NL325,NL3
netherlands,NLGM0882,NL423,NL4
netherlands,NLGM0888,NL423,NL4
netherlands,NLGM0889,NL421,NL4
czechia,CZ558711,CZ032,CZ0
netherlands,NLGM0893,NL421,NL4
netherlands,NLGM0899,NL423,NL4
netherlands,NLGM0907,NL421,NL4
netherlands,NLGM0917,NL423,NL4
netherlands,NLGM0928,NL423,NL4
netherlands,NLGM0935,NL423,NL4
netherlands,NLGM0938,NL423,NL4
netherlands,NLGM0944,NL421,NL4
netherlands,NLGM0946,NL422,NL4
netherlands,NLGM0957,NL422,NL4
czechia,CZ558745,CZ032,CZ0
netherlands,NLGM0965,NL423,NL4
netherlands,NLGM0971,NL423,NL4
netherlands,NLGM0981,NL423,NL4
netherlands,NLGM0983,NL421,NL4
netherlands,NLGM0984,NL421,NL4
netherlands,NLGM0986,NL423,NL4
netherlands,NLGM0988,NL422,NL4
netherlands,NLGM0994,NL423,NL4
netherlands,NLGM0995,NL230,NL2
netherlands,NLGM1507,NL421,NL4
czechia,CZ558770,CZ032,CZ0
netherlands,NLGM1509,NL225,NL2
netherlands,NLGM1525,NL337,NL3
netherlands,NLGM1581,NL310,NL3
netherlands,NLGM1586,NL225,NL2
netherlands,NLGM1598,NL321,NL3
netherlands,NLGM1621,NL33C,NL3
netherlands,NLGM1640,NL422,NL4
netherlands,NLGM1641,NL422,NL4
netherlands,NLGM1652,NL414,NL4
netherlands,NLGM1655,NL411,NL4
czechia,CZ558788,CZ032,CZ0
netherlands,NLGM1658,NL414,NL4
netherlands,NLGM1659,NL414,NL4
netherlands,NLGM1667,NL414,NL4
netherlands,NLGM1669,NL422,NL4
netherlands,NLGM1674,NL411,NL4
netherlands,NLGM1676,NL342,NL3
netherlands,NLGM1680,NL131,NL1
netherlands,NLGM1681,NL132,NL1
netherlands,NLGM1684,NL413,NL4
netherlands,NLGM1685,NL413,NL4
czechia,CZ558796,CZ032,CZ0
netherlands,NLGM1690,NL133,NL1
netherlands,NLGM1695,NL342,NL3
netherlands,NLGM1696,NL327,NL3
netherlands,NLGM1699,NL131,NL1
netherlands,NLGM1700,NL213,NL2
netherlands,NLGM1701,NL133,NL1
netherlands,NLGM1702,NL413,NL4
netherlands,NLGM1705,NL226,NL2
netherlands,NLGM1706,NL414,NL4
netherlands,NLGM1708,NL211,NL2
czechia,CZ558800,CZ032,CZ0
netherlands,NLGM1709,NL411,NL4
netherlands,NLGM1711,NL422,NL4
netherlands,NLGM1714,NL341,NL3
netherlands,NLGM1719,NL411,NL4
netherlands,NLGM1721,NL413,NL4
netherlands,NLGM1723,NL412,NL4
netherlands,NLGM1724,NL414,NL4
netherlands,NLGM1728,NL414,NL4
netherlands,NLGM1729,NL423,NL4
netherlands,NLGM1730,NL131,NL1
czechia,CZ558834,CZ032,CZ0
netherlands,NLGM1731,NL131,NL1
netherlands,NLGM1734,NL226,NL2
netherlands,NLGM1735,NL213,NL2
netherlands,NLGM1740,NL224,NL2
netherlands,NLGM1742,NL213,NL2
netherlands,NLGM1771,NL414,NL4
netherlands,NLGM1773,NL212,NL2
netherlands,NLGM1774,NL213,NL2
netherlands,NLGM1783,NL333,NL3
netherlands,NLGM1842,NL333,NL3
poland,PL1003021030207,PL517,PL5
poland,PL1003021030801,PL517,PL5
poland,PL1003021030802,PL517,PL5
poland,PL1003021030803,PL517,PL5
poland,PL1003021030804,PL517,PL5
czechia,CZ560626,CZ031,CZ0
poland,PL1003021030805,PL517,PL5
poland,PL1003021030806,PL517,PL5
poland,PL1003021030807,PL517,PL5
poland,PL1003021030808,PL517,PL5
poland,PL1003021030809,PL517,PL5
poland,PL1003021030810,PL517,PL5
poland,PL1003021030811,PL517,PL5
poland,PL1003021030812,PL517,PL5
poland,PL1003021030813,PL517,PL5
poland,PL1003021030814,PL517,PL5
czechia,CZ560634,CZ031,CZ0
poland,PL1003021031901,PL517,PL5
poland,PL1003021031902,PL517,PL5
poland,PL1003021031903,PL517,PL5
poland,PL1003021031904,PL517,PL5
poland,PL1003021031905,PL517,PL5
poland,PL1003021031906,PL517,PL5
poland,PL1003021031907,PL517,PL5
poland,PL1003021031908,PL517,PL5
poland,PL1003021032101,PL517,PL5
poland,PL1003021032102,PL517,PL5
czechia,CZ560642,CZ041,CZ0
poland,PL1003021032103,PL517,PL5
poland,PL1003021032104,PL517,PL5
poland,PL1003021032105,PL517,PL5
poland,PL1003021032106,PL517,PL5
poland,PL1003021032107,PL517,PL5
poland,PL1003021032108,PL517,PL5
poland,PL1003021032401,PL517,PL5
poland,PL1003021032402,PL517,PL5
poland,PL1003021032403,PL517,PL5
poland,PL1003021032404,PL517,PL5
czechia,CZ560651,CZ041,CZ0
poland,PL1003021032405,PL517,PL5
poland,PL1003021032406,PL517,PL5
poland,PL1003021032407,PL517,PL5
poland,PL1003021036501,PL517,PL5
poland,PL1003021041301,PL518,PL5
poland,PL1003021041302,PL518,PL5
poland,PL1003021041303,PL518,PL5
poland,PL1003021041401,PL518,PL5
poland,PL1003021041402,PL518,PL5
poland,PL1003021041403,PL518,PL5
czechia,CZ560669,CZ031,CZ0
poland,PL1003021041404,PL518,PL5
poland,PL1003021041405,PL518,PL5
poland,PL1003021041406,PL518,PL5
poland,PL1003021041407,PL518,PL5
poland,PL1003021041408,PL518,PL5
poland,PL1003021041501,PL518,PL5
poland,PL1003021041502,PL518,PL5
poland,PL1003021041503,PL518,PL5
poland,PL1003021041504,PL518,PL5
poland,PL1003021041701,PL518,PL5
czechia,CZ560677,CZ041,CZ0
poland,PL1003021041702,PL518,PL5
poland,PL1003021041703,PL518,PL5
poland,PL1003021041704,PL518,PL5
poland,PL1003021041705,PL518,PL5
poland,PL1003021041801,PL518,PL5
poland,PL1003021041802,PL518,PL5
poland,PL1003021041803,PL518,PL5
poland,PL1003021041804,PL518,PL5
poland,PL1003021041805,PL518,PL5
poland,PL1003021042001,PL518,PL5
czechia,CZ560685,CZ041,CZ0
poland,PL1003021042002,PL518,PL5
poland,PL1003021042003,PL518,PL5
poland,PL1003021042004,PL518,PL5
poland,PL1003021042005,PL518,PL5
poland,PL1003021042006,PL518,PL5
poland,PL1003021042201,PL518,PL5
poland,PL1003021042202,PL518,PL5
poland,PL1003021042203,PL518,PL5
poland,PL1003021042301,PL518,PL5
poland,PL1003021042302,PL518,PL5
czechia,CZ560707,CZ041,CZ0
poland,PL1003021042303,PL518,PL5
poland,PL1003021042304,PL518,PL5
poland,PL1003021042305,PL518,PL5
poland,PL1003021042306,PL518,PL5
poland,PL1003021042307,PL518,PL5
poland,PL1003021042308,PL518,PL5
poland,PL1003021042309,PL518,PL5
poland,PL1003021056401,PL514,PL5
poland,PL1003161310101,PL523,PL5
poland,PL1003161310102,PL523,PL5
czechia,CZ560715,CZ032,CZ0
czechia,CZ553361,CZ031,CZ0
czechia,CZ553379,CZ071,CZ0
czechia,CZ553387,CZ071,CZ0
czechia,CZ553395,CZ071,CZ0
czechia,CZ553409,CZ031,CZ0
czechia,CZ553417,CZ031,CZ0
czechia,CZ553425,CZ032,CZ0
czechia,CZ553433,CZ032,CZ0
czechia,CZ553441,CZ032,CZ0
czechia,CZ553450,CZ032,CZ0
czechia,CZ555380,CZ041,CZ0
czechia,CZ555398,CZ041,CZ0
czechia,CZ555428,CZ041,CZ0
czechia,CZ555444,CZ041,CZ0
czechia,CZ555452,CZ041,CZ0
czechia,CZ555479,CZ041,CZ0
czechia,CZ555525,CZ041,CZ0
czechia,CZ555533,CZ041,CZ0
czechia,CZ555550,CZ041,CZ0
czechia,CZ555584,CZ041,CZ0
czechia,CZ555592,CZ041,CZ0
czechia,CZ558851,CZ032,CZ0
netherlands,NLGM1859,NL225,NL2
netherlands,NLGM1876,NL225,NL2
netherlands,NLGM1883,NL423,NL4
netherlands,NLGM1884,NL337,NL3
netherlands,NLGM1891,NL124,NL1
netherlands,NLGM1892,NL33C,NL3
netherlands,NLGM1894,NL421,NL4
netherlands,NLGM1895,NL111,NL1
netherlands,NLGM1896,NL211,NL2
netherlands,NLGM1900,NL125,NL1
czechia,CZ558869,CZ032,CZ0
netherlands,NLGM1901,NL33B,NL3
netherlands,NLGM1903,NL423,NL4
netherlands,NLGM1904,NL310,NL3
netherlands,NLGM1911,NL321,NL3
netherlands,NLGM1916,NL332,NL3
netherlands,NLGM1924,NL33C,NL3
netherlands,NLGM1926,NL332,NL3
netherlands,NLGM1930,NL33C,NL3
netherlands,NLGM1931,NL33B,NL3
netherlands,NLGM1940,NL125,NL1
czechia,CZ558877,CZ032,CZ0
netherlands,NLGM1942,NL327,NL3
netherlands,NLGM1945,NL226,NL2
netherlands,NLGM1948,NL413,NL4
netherlands,NLGM1949,NL124,NL1
netherlands,NLGM1950,NL111,NL1
netherlands,NLGM1952,NL113,NL1
netherlands,NLGM1954,NL423,NL4
netherlands,NLGM1955,NL225,NL2
netherlands,NLGM1959,NL412,NL4
netherlands,NLGM1960,NL224,NL2
czechia,CZ558885,CZ032,CZ0
netherlands,NLGM1961,NL33A,NL3
netherlands,NLGM1963,NL33C,NL3
netherlands,NLGM1966,NL113,NL1
netherlands,NLGM1969,NL113,NL1
netherlands,NLGM1970,NL124,NL1
netherlands,NLGM1978,NL33A,NL3
czechia,CZ558915,CZ032,CZ0
czechia,CZ558931,CZ032,CZ0
czechia,CZ558940,CZ032,CZ0
czechia,CZ558966,CZ032,CZ0
czechia,CZ558974,CZ032,CZ0
czechia,CZ558982,CZ032,CZ0
czechia,CZ558991,CZ032,CZ0
poland,PL1003161310103,PL523,PL5
poland,PL1003161310104,PL523,PL5
poland,PL1003161310105,PL523,PL5
poland,PL1003161310106,PL523,PL5
poland,PL1003161310201,PL523,PL5
poland,PL1003161310202,PL523,PL5
poland,PL1003161310203,PL523,PL5
poland,PL1003161310204,PL523,PL5
poland,PL1003161310601,PL523,PL5
poland,PL1003161310602,PL523,PL5
czechia,CZ560723,CZ032,CZ0
poland,PL1003161310603,PL523,PL5
poland,PL1003161310604,PL523,PL5
poland,PL1003161310605,PL523,PL5
poland,PL1003161310701,PL523,PL5
poland,PL1003161310702,PL523,PL5
poland,PL1003161310703,PL523,PL5
poland,PL1003161310704,PL523,PL5
poland,PL1003161310705,PL523,PL5
poland,PL1003161310706,PL523,PL5
poland,PL1003161310707,PL523,PL5
czechia,CZ560740,CZ032,CZ0
poland,PL1003161310708,PL523,PL5
poland,PL1003161310709,PL523,PL5
poland,PL1003161311001,PL523,PL5
poland,PL1003161311002,PL523,PL5
poland,PL1003161311003,PL523,PL5
poland,PL1003161311004,PL523,PL5
poland,PL1003161320301,PL524,PL5
poland,PL1003161320302,PL524,PL5
poland,PL1003161320303,PL524,PL5
poland,PL1003161320304,PL524,PL5
czechia,CZ560758,CZ032,CZ0
poland,PL1003161320305,PL524,PL5
poland,PL1003161320306,PL524,PL5
poland,PL1003161320401,PL524,PL5
poland,PL1003161320402,PL524,PL5
poland,PL1003161320403,PL524,PL5
poland,PL1003161320404,PL524,PL5
poland,PL1003161320501,PL524,PL5
poland,PL1003161320502,PL524,PL5
poland,PL1003161320503,PL524,PL5
poland,PL1003161320504,PL524,PL5
czechia,CZ560782,CZ032,CZ0
poland,PL1003161320505,PL524,PL5
poland,PL1003161320801,PL524,PL5
poland,PL1003161320802,PL524,PL5
poland,PL1003161320803,PL524,PL5
poland,PL1003161320804,PL524,PL5
poland,PL1003161320805,PL524,PL5
poland,PL1003161320806,PL524,PL5
poland,PL1003161320807,PL524,PL5
poland,PL1003161320901,PL524,PL5
poland,PL1003161320902,PL524,PL5
czechia,CZ560804,CZ032,CZ0
poland,PL1003161320903,PL524,PL5
poland,PL1003161320904,PL524,PL5
poland,PL1003161320905,PL524,PL5
poland,PL1003161320906,PL524,PL5
poland,PL1003161320907,PL524,PL5
poland,PL1003161320908,PL524,PL5
poland,PL1003161320909,PL524,PL5
poland,PL1003161320910,PL524,PL5
poland,PL1003161320911,PL524,PL5
poland,PL1003161320912,PL524,PL5
czechia,CZ560812,CZ032,CZ0
poland,PL1003161320913,PL524,PL5
poland,PL1003161321101,PL524,PL5
poland,PL1003161321102,PL524,PL5
poland,PL1003161321103,PL524,PL5
poland,PL1003161321104,PL524,PL5
poland,PL1003161321105,PL524,PL5
poland,PL1003161321106,PL524,PL5
poland,PL1003161321107,PL524,PL5
poland,PL1003161326101,PL524,PL5
poland,PL1004041060301,PL613,PL6
czechia,CZ560839,CZ032,CZ0
poland,PL1004041060302,PL613,PL6
poland,PL1004041060303,PL613,PL6
poland,PL1004041060304,PL613,PL6
poland,PL1004041060305,PL613,PL6
poland,PL1004041060306,PL613,PL6
poland,PL1004041060307,PL613,PL6
poland,PL1004041060308,PL613,PL6
poland,PL1004041061501,PL613,PL6
poland,PL1004041061502,PL613,PL6
poland,PL1004041061503,PL613,PL6
czechia,CZ560855,CZ032,CZ0
poland,PL1004041061504,PL613,PL6
poland,PL1004041061505,PL613,PL6
poland,PL1004041061506,PL613,PL6
poland,PL1004041061507,PL613,PL6
poland,PL1004041061508,PL613,PL6
poland,PL1004041061509,PL613,PL6
poland,PL1004041066101,PL613,PL6
poland,PL1004041066301,PL613,PL6
czechia,CZ553468,CZ071,CZ0
czechia,CZ553476,CZ071,CZ0
czechia,CZ553484,CZ071,CZ0
czechia,CZ553492,CZ080,CZ0
czechia,CZ553506,CZ032,CZ0
czechia,CZ553514,CZ032,CZ0
czechia,CZ553522,CZ032,CZ0
czechia,CZ553531,CZ032,CZ0
czechia,CZ553549,CZ032,CZ0
czechia,CZ553557,CZ032,CZ0
czechia,CZ555614,CZ041,CZ0
czechia,CZ555622,CZ041,CZ0
czechia,CZ555631,CZ041,CZ0
czechia,CZ555657,CZ041,CZ0
czechia,CZ555681,CZ041,CZ0
czechia,CZ555690,CZ041,CZ0
czechia,CZ555703,CZ041,CZ0
czechia,CZ555711,CZ041,CZ0
czechia,CZ555738,CZ041,CZ0
czechia,CZ555762,CZ041,CZ0
czechia,CZ559008,CZ032,CZ0
czechia,CZ559016,CZ031,CZ0
czechia,CZ559024,CZ032,CZ0
czechia,CZ559032,CZ032,CZ0
czechia,CZ559041,CZ032,CZ0
czechia,CZ559059,CZ032,CZ0
czechia,CZ559067,CZ032,CZ0
czechia,CZ559075,CZ032,CZ0
czechia,CZ559083,CZ032,CZ0
czechia,CZ559091,CZ032,CZ0
czechia,CZ559105,CZ032,CZ0
poland,PL1004041070201,PL616,PL6
poland,PL1004041070202,PL616,PL6
czechia,CZ560863,CZ032,CZ0
poland,PL1004041070203,PL616,PL6
poland,PL1004041070204,PL616,PL6
poland,PL1004041070205,PL616,PL6
poland,PL1004041070206,PL616,PL6
poland,PL1004041070207,PL616,PL6
poland,PL1004041070208,PL616,PL6
poland,PL1004041070209,PL616,PL6
poland,PL1004041070210,PL616,PL6
poland,PL1004041070401,PL616,PL6
poland,PL1004041070402,PL616,PL6
czechia,CZ560898,CZ032,CZ0
poland,PL1004041070403,PL616,PL6
poland,PL1004041070404,PL616,PL6
poland,PL1004041070405,PL616,PL6
poland,PL1004041070406,PL616,PL6
poland,PL1004041070407,PL616,PL6
poland,PL1004041070501,PL616,PL6
poland,PL1004041070502,PL616,PL6
poland,PL1004041070503,PL616,PL6
poland,PL1004041070504,PL616,PL6
poland,PL1004041070505,PL616,PL6
czechia,CZ560901,CZ032,CZ0
poland,PL1004041070506,PL616,PL6
poland,PL1004041070601,PL616,PL6
poland,PL1004041070602,PL616,PL6
poland,PL1004041070603,PL616,PL6
poland,PL1004041070604,PL616,PL6
poland,PL1004041070605,PL616,PL6
poland,PL1004041070606,PL616,PL6
poland,PL1004041071201,PL616,PL6
poland,PL1004041071202,PL616,PL6
poland,PL1004041071203,PL616,PL6
czechia,CZ560910,CZ032,CZ0
poland,PL1004041071204,PL616,PL6
poland,PL1004041071205,PL616,PL6
poland,PL1004041071206,PL616,PL6
poland,PL1004041071701,PL616,PL6
poland,PL1004041071702,PL616,PL6
poland,PL1004041071703,PL616,PL6
poland,PL1004041071704,PL616,PL6
poland,PL1004041071705,PL616,PL6
poland,PL1004041076201,PL616,PL6
poland,PL1004041080101,PL619,PL6
czechia,CZ560928,CZ032,CZ0
poland,PL1004041080102,PL619,PL6
poland,PL1004041080103,PL619,PL6
poland,PL1004041080104,PL619,PL6
poland,PL1004041080105,PL619,PL6
poland,PL1004041080106,PL619,PL6
poland,PL1004041080107,PL619,PL6
poland,PL1004041080108,PL619,PL6
poland,PL1004041080109,PL619,PL6
poland,PL1004041080801,PL619,PL6
poland,PL1004041080802,PL619,PL6
czechia,CZ560952,CZ032,CZ0
poland,PL1004041080803,PL619,PL6
poland,PL1004041080804,PL619,PL6
poland,PL1004041080805,PL619,PL6
poland,PL1004041080806,PL619,PL6
poland,PL1004041080807,PL619,PL6
poland,PL1004041080808,PL619,PL6
poland,PL1004041080809,PL619,PL6
poland,PL1004041081101,PL619,PL6
poland,PL1004041081102,PL619,PL6
poland,PL1004041081103,PL619,PL6
czechia,CZ560979,CZ032,CZ0
poland,PL1004041081104,PL619,PL6
poland,PL1004041081105,PL619,PL6
poland,PL1004041081106,PL619,PL6
poland,PL1004041081107,PL619,PL6
poland,PL1004041081801,PL619,PL6
poland,PL1004041081802,PL619,PL6
poland,PL1004041081803,PL619,PL6
poland,PL1004041081804,PL619,PL6
poland,PL1004041081805,PL619,PL6
poland,PL1004041081806,PL619,PL6
czechia,CZ560987,CZ031,CZ0
poland,PL1004041081807,PL619,PL6
poland,PL1004041081808,PL619,PL6
poland,PL1004041081809,PL619,PL6
poland,PL1004041081810,PL619,PL6
poland,PL1004041081811,PL619,PL6
poland,PL1004041081812,PL619,PL6
poland,PL1004041081813,PL619,PL6
poland,PL1004041086401,PL619,PL6
poland,PL1004041670701,PL617,PL6
poland,PL1004041670702,PL617,PL6
czechia,CZ560995,CZ031,CZ0
poland,PL1004041670703,PL617,PL6
poland,PL1004041670704,PL617,PL6
poland,PL1004041670705,PL617,PL6
poland,PL1004041670706,PL617,PL6
czechia,CZ553565,CZ032,CZ0
czechia,CZ553573,CZ032,CZ0
czechia,CZ553581,CZ032,CZ0
czechia,CZ553590,CZ032,CZ0
czechia,CZ553603,CZ032,CZ0
czechia,CZ553611,CZ032,CZ0
czechia,CZ553620,CZ032,CZ0
czechia,CZ553638,CZ051,CZ0
czechia,CZ553646,CZ042,CZ0
czechia,CZ553654,CZ032,CZ0
czechia,CZ555771,CZ032,CZ0
czechia,CZ555797,CZ032,CZ0
czechia,CZ555801,CZ032,CZ0
